X,Y,Z,K
0.34051,8.6217,-1.3757,8.0
-0.040861,8.7306,-1.5255,8.0
-0.50395,8.431,-1.185,8.0
-0.50395,8.2812,-0.76274,8.0
-0.23155,8.7715,-0.72188,8.0
-0.50395,9.2755,-0.69464,8.0
-1.1169,9.9565,-0.34051,8.0
-1.6889,10.733,-0.10896,8.0
-1.1169,10.61,-0.10896,8.0
-0.65378,11.645,0.27241,8.0
-0.46309,11.727,-0.53119,8.0
-0.99429,10.992,-2.4925,8.0
1.4165,7.6955,-4.3313,8.0
3.3778,8.7715,-3.2553,8.0
0.69464,10.188,-2.7241,8.0
-2.1793,10.147,-1.5663,8.0
-1.4982,9.2755,-0.95342,8.0
0.84446,8.6625,-1.3757,8.0
0.040861,8.3493,-0.84446,8.0
-0.38137,8.431,-0.65378,8.0
-0.46309,8.5808,-0.8036,8.0
-0.61292,8.7306,-0.46309,8.0
-0.42223,8.8941,-0.29965,8.0
-0.29965,9.507,-0.72188,8.0
-0.61292,10.338,-0.72188,8.0
-0.65378,10.992,-0.29965,8.0
-0.72188,11.536,0.19068,8.0
-1.185,12.177,0.65378,8.0
-1.6072,12.027,0.19068,8.0
-0.27241,11.114,-2.1384,8.0
0.10896,9.7249,-4.3994,8.0
0.040861,8.1995,-5.6252,8.0
-0.29965,7.927,-3.6366,8.0
-0.23155,8.8532,-2.1384,8.0
0.19068,9.507,-2.261,8.0
0.61292,9.6977,-2.5334,8.0
1.185,9.3436,-2.4925,8.0
0.76274,8.7715,-1.7979,8.0
0.50395,8.431,-1.185,8.0
-0.91256,6.0474,7.5048,20.0
-0.95342,6.0883,7.4367,20.0
-0.84446,6.279,7.5048,20.0
-0.69464,6.3607,7.464,20.0
-0.57205,6.2381,7.3141,20.0
-0.61292,6.3198,7.2052,20.0
-0.50395,6.4424,7.4367,20.0
-0.46309,6.4697,7.355,20.0
-0.53119,6.4697,7.355,20.0
-0.57205,6.4697,7.3958,20.0
-0.65378,6.5105,7.0145,20.0
-0.72188,6.7421,6.7421,20.0
-0.95342,6.7829,7.0145,20.0
-0.50395,6.7012,7.6683,20.0
-0.50395,6.9736,6.8919,20.0
-0.50395,6.5922,6.5514,20.0
-0.61292,6.6604,7.2733,20.0
-0.65378,6.6604,7.2052,20.0
-0.69464,6.8238,6.9736,20.0
-0.53119,6.6604,7.0826,20.0
-0.53119,6.7421,7.1234,20.0
-0.57205,6.7829,6.8238,20.0
-0.65378,6.7829,6.8238,20.0
-0.61292,6.7421,6.9328,20.0
-0.61292,6.8919,6.851,20.0
-0.61292,6.7829,6.8238,20.0
-0.61292,6.7829,6.7829,20.0
-0.65378,6.7829,6.9736,20.0
-0.69464,6.8238,6.851,20.0
-0.72188,6.7829,6.7829,20.0
-0.69464,6.7829,6.9328,20.0
-0.65378,6.8919,6.9736,20.0
-0.65378,6.7421,6.7421,20.0
-0.72188,6.851,6.7421,20.0
-0.65378,6.851,6.8919,20.0
-0.72188,6.851,6.8238,20.0
-0.69464,6.851,6.7421,20.0
-0.57205,6.8919,6.7421,20.0
-0.42223,6.851,6.7012,20.0
-0.38137,6.9328,6.7829,20.0
-0.42223,6.8919,6.5922,20.0
-0.34051,7.0145,6.5922,20.0
-0.34051,7.0553,6.7421,20.0
-0.38137,6.9328,6.851,20.0
-0.27241,6.851,6.851,20.0
-0.57205,7.0826,6.4424,20.0
-0.61292,6.9736,6.7829,20.0
-0.53119,7.0826,6.6331,20.0
-0.57205,6.9736,6.5514,20.0
-0.61292,6.9328,6.7421,20.0
-0.57205,6.9328,6.9736,20.0
-2.1793,6.5922,-0.040861,10.0
-1.9205,6.5105,0.27241,10.0
-2.1793,6.4424,0.040861,10.0
-2.9148,6.7829,-0.88532,10.0
-3.9771,7.2052,-0.91256,10.0
-4.9033,7.5048,-0.0,10.0
-5.1757,7.927,0.46309,10.0
-5.094,8.3493,0.57205,10.0
-5.4754,10.188,0.23155,10.0
-5.9793,11.795,-0.10896,10.0
-7.6546,9.9565,0.8036,10.0
-9.003,11.455,1.2667,10.0
-7.0826,12.299,-0.19068,10.0
-4.8216,10.12,-3.0237,10.0
-2.5606,6.9736,-2.7241,10.0
-1.5663,7.4367,-1.3348,10.0
-1.7298,9.3027,-0.34051,10.0
-1.6889,10.42,-1.5255,10.0
-1.1441,10.42,-1.0351,10.0
-2.6423,8.7715,0.34051,10.0
-4.4402,6.851,0.42223,10.0
-3.7592,6.0883,-0.27241,10.0
-2.1384,5.6661,-0.99429,10.0
-2.3018,6.0474,-0.88532,10.0
-3.9499,6.7829,0.31327,10.0
-4.6718,7.4367,1.5391,10.0
-5.0531,8.0496,1.185,10.0
-5.3664,7.6955,0.88532,10.0
-6.1292,8.6898,1.185,10.0
-6.3607,10.311,1.0351,10.0
-6.851,11.305,1.5663,10.0
-8.0769,11.754,3.0646,10.0
-7.5457,12.572,0.19068,10.0
-5.6252,11.455,-1.757,10.0
-2.4925,8.2403,-2.0294,10.0
-1.076,7.2733,-2.3427,10.0
-2.3018,7.6274,-3.1735,10.0
-3.9499,7.464,-2.6832,10.0
-4.9442,7.8862,-2.6832,10.0
-3.909,8.1586,-1.757,10.0
-3.0237,7.8589,-0.0,10.0
-1.8387,7.6955,1.3076,10.0
-1.6481,7.3958,0.95342,10.0
-2.4517,6.6331,-0.10896,10.0
-3.7865,6.5922,-0.95342,10.0
-5.3256,6.7829,-0.65378,10.0
-5.3664,6.7829,-0.10896,10.0
-4.3994,7.2733,-0.23155,10.0
-4.3994,8.7715,0.040861,10.0
-4.7535,11.455,-0.84446,10.0
-6.0474,11.305,-0.65378,10.0
-8.6898,12.34,-0.0,10.0
-7.6274,14.206,-1.1169,10.0
-5.3256,12.531,-3.0646,10.0
-2.7922,9.7658,-2.9829,10.0
-0.95342,9.3436,-2.1112,10.0
-0.76274,10.038,-0.91256,10.0
-0.50395,10.12,0.27241,10.0
0.23155,10.079,-0.34051,10.0
-0.040861,16.93,2.1793,12.0
-1.3757,13.906,-0.29965,12.0
-0.0,11.373,1.9886,12.0
0.040861,12.49,1.5663,12.0
-0.57205,12.34,3.1735,12.0
-0.42223,14.942,2.4108,12.0
0.081722,13.212,0.040861,12.0
1.6072,11.795,-2.1384,12.0
3.9908,10.692,-1.8796,12.0
4.2087,9.112,-0.19068,12.0
2.3699,8.0496,0.99429,12.0
-0.14982,6.9736,1.6889,12.0
-2.0703,5.7069,1.8387,12.0
-2.1112,4.7535,1.3348,12.0
-0.081722,5.0531,0.38137,12.0
1.4165,6.0202,0.61292,12.0
1.4982,6.6604,2.2201,12.0
0.76274,8.3493,3.5685,12.0
-1.0351,10.801,2.8739,12.0
-1.2667,11.305,1.9205,12.0
-0.0,11.073,2.7241,12.0
-0.46309,12.98,3.1463,12.0
-1.185,15.05,2.6015,12.0
-0.57205,15.241,0.42223,12.0
-1.1441,12.572,-1.2667,12.0
-1.9886,10.338,-1.7979,12.0
-2.7241,9.8475,-1.1441,12.0
-2.833,9.7658,0.72188,12.0
-0.76274,8.1586,2.3018,12.0
1.2667,6.4016,2.3018,12.0
1.8796,4.522,1.2258,12.0
1.4165,4.1814,-0.14982,12.0
-0.23155,4.985,-0.50395,12.0
-1.3076,5.9793,0.65378,12.0
-1.4982,7.3958,2.1793,12.0
-0.76274,9.3436,2.6423,12.0
0.040861,11.496,1.8796,12.0
0.27241,12.599,1.4165,12.0
-0.38137,12.177,2.5606,12.0
-0.27241,13.947,3.4459,12.0
0.23155,15.214,1.8387,12.0
0.42223,13.593,0.10896,12.0
1.4982,12.027,-1.9477,12.0
3.337,10.951,-2.6423,12.0
4.7535,9.9565,-1.3757,12.0
3.8682,8.5808,0.34051,12.0
0.92618,7.5457,1.4165,12.0
-1.6889,6.3607,2.0703,12.0
-2.1384,4.9442,1.757,12.0
-0.84446,4.3994,0.72188,12.0
0.61292,5.8295,0.23155,12.0
1.7979,6.5105,0.72188,12.0
2.0703,6.5922,2.1112,12.0
1.1441,7.8181,3.1735,12.0
-0.53119,9.9565,3.1463,12.0
-1.4165,11.373,2.4108,12.0
-0.53119,11.264,2.7649,12.0
-0.040861,11.986,3.5277,12.0
-0.84446,13.797,3.3778,12.0
-0.76274,14.982,1.7979,12.0
-0.69464,13.334,-1.0351,12.0
-1.5663,10.951,-2.2201,12.0
-2.2201,9.9156,-1.757,12.0
-0.19068,12.149,2.3699,12.0
-0.34051,13.062,3.8273,12.0
0.72188,15.663,1.9886,12.0
1.3076,15.132,-0.84446,12.0
-1.6889,10.12,0.76274,19.0
-0.76274,11.373,-0.34051,19.0
-0.72188,15.05,-0.57205,19.0
-1.8387,15.241,-0.081722,19.0
-1.3757,14.206,-1.076,19.0
1.4574,13.443,-2.5334,19.0
3.5958,8.9213,-4.7126,19.0
3.8273,6.9736,-4.9033,19.0
2.7922,9.003,-4.5901,19.0
-0.38137,10.992,-1.5663,19.0
-1.9886,9.4661,-0.84446,19.0
-1.3348,6.6331,-1.4165,19.0
-0.46309,5.6252,-0.50395,19.0
0.31327,5.4345,-0.76274,19.0
0.53119,6.3607,-0.65378,19.0
0.14982,7.6955,-0.53119,19.0
-0.50395,9.112,-0.23155,19.0
-0.84446,9.9156,-0.27241,19.0
-1.3757,10.379,-0.53119,19.0
-2.0703,12.068,-1.8796,19.0
-0.8036,14.179,-1.3757,19.0
-0.50395,15.282,0.23155,19.0
-3.1735,14.329,-2.8739,19.0
-1.757,10.379,-4.4402,19.0
-0.8036,7.8862,-3.9771,19.0
-1.6889,8.4991,-4.5628,19.0
-1.7298,11.032,-4.4402,19.0
-0.46309,11.223,-3.2961,19.0
0.23155,9.8475,-0.99429,19.0
-0.14982,7.6683,-0.19068,19.0
-0.57205,5.2166,-0.69464,19.0
-0.76274,3.9499,-1.3348,19.0
-0.84446,4.7944,-1.7979,19.0
-0.57205,7.2733,-1.6072,19.0
-0.61292,9.8475,-0.53119,19.0
-1.4165,11.182,0.61292,19.0
-1.9477,10.992,-0.081722,19.0
-1.7979,13.525,-0.72188,19.0
-1.2258,15.241,-0.95342,19.0
-1.3348,13.253,-1.4982,19.0
0.19068,13.062,-2.3699,19.0
3.2961,10.801,-4.0589,19.0
4.2495,7.4367,-4.8216,19.0
1.3757,11.305,-3.4868,19.0
-1.6481,11.564,-1.6889,19.0
-1.7298,8.4719,-1.1169,19.0
-0.95342,5.9385,-0.8036,19.0
-0.27241,4.6037,-0.081722,19.0
0.38137,4.6718,-0.34051,19.0
0.38137,6.1292,-0.19068,19.0
-0.29965,8.3493,0.53119,19.0
-1.1169,10.229,0.61292,19.0
-1.3076,10.311,0.42223,19.0
-1.4574,10.46,-0.61292,19.0
-1.5663,12.721,-1.5255,19.0
-0.040861,14.901,0.84446,19.0
-1.9205,15.05,0.61292,19.0
-3.5958,12.34,-3.5958,19.0
2.9148,8.2403,-1.4982,6.0
3.7184,6.4016,-1.1169,6.0
3.2961,5.0123,-0.14982,6.0
1.7979,4.9442,-0.040861,6.0
0.76274,5.7069,-0.53119,6.0
1.2667,6.851,-1.076,6.0
2.9829,8.4719,-1.6481,6.0
3.4868,9.5342,-1.4574,6.0
3.1735,10.651,-0.53119,6.0
2.6423,12.258,-0.040861,6.0
1.6072,13.253,1.076,6.0
3.1735,13.675,0.61292,6.0
4.9033,11.795,-1.3076,6.0
4.3721,9.5342,-1.6889,6.0
6.3607,9.9565,-2.833,6.0
8.54,9.2346,-4.5628,6.0
7.927,6.4697,-4.9442,6.0
6.3198,5.3664,-2.9556,6.0
3.2553,6.6331,-1.4982,6.0
0.8036,7.246,-1.3076,6.0
-0.46309,7.7364,-0.91256,6.0
-0.14982,7.4367,0.72188,6.0
1.4982,6.8919,2.5606,6.0
1.1441,7.927,1.7298,6.0
0.10896,8.8124,0.61292,6.0
0.72188,10.12,0.84446,6.0
2.4517,12.108,1.1169,6.0
3.7865,12.912,0.84446,6.0
3.4868,12.299,1.076,6.0
4.0589,12.64,-0.29965,6.0
4.7944,10.61,-2.4925,6.0
4.2495,9.5751,-3.1054,6.0
2.9829,9.9156,-3.4051,6.0
1.5663,10.801,-3.1054,6.0
2.6423,10.038,-1.8387,6.0
4.3313,7.246,-0.69464,6.0
4.8625,4.2087,1.1169,6.0
2.7241,3.909,1.1169,6.0
1.0351,4.4811,0.19068,6.0
1.2258,5.1757,-0.72188,6.0
1.6889,6.4016,-1.1441,6.0
2.4517,8.9622,-1.2258,6.0
2.5606,11.373,-1.1169,6.0
3.1735,13.716,-0.34051,6.0
3.7184,14.942,1.3076,6.0
3.2553,13.375,3.1463,6.0
4.7126,11.645,1.4982,6.0
5.5162,10.079,-1.8387,6.0
3.9908,8.2403,-2.7241,6.0
6.7829,8.9213,-3.6366,6.0
8.4719,8.1995,-5.094,6.0
7.6955,6.851,-2.6015,6.0
4.1406,7.6683,-0.46309,6.0
1.185,7.6955,-0.34051,6.0
-0.57205,7.355,-0.0,6.0
0.19068,6.1292,1.5663,6.0
1.3757,5.4345,1.8387,6.0
-2.0294,6.7421,0.57205,17.0
-1.9886,6.17,4.1406,17.0
-1.4165,5.8976,0.99429,17.0
-1.2258,6.3198,-0.99429,17.0
-2.6015,7.355,-1.185,17.0
-3.7865,8.1586,-1.8796,17.0
-4.4402,8.2812,-1.3757,17.0
-4.9442,8.4719,-0.23155,17.0
-4.0997,10.229,-0.57205,17.0
-3.8682,12.177,-1.0351,17.0
-5.203,14.438,-0.91256,17.0
-4.1814,14.86,-2.1793,17.0
-1.4982,11.414,-2.9148,17.0
-0.10896,8.431,-2.0703,17.0
0.57205,8.5808,-0.10896,17.0
0.8036,10.61,0.61292,17.0
-0.42223,11.536,0.61292,17.0
-2.1384,9.8884,1.2258,17.0
-3.1463,7.8589,1.4165,17.0
-1.8796,6.4697,-0.53119,17.0
-1.1169,5.8295,-1.3348,17.0
-1.3076,5.9385,-1.3076,17.0
-2.2201,4.985,-1.076,17.0
-2.4108,4.0997,-1.4165,17.0
-2.9148,5.5162,-1.3757,17.0
-3.8682,7.6683,-0.69464,17.0
-4.6718,8.9213,1.2667,17.0
-6.1292,9.7658,3.4868,17.0
-9.1529,11.795,5.6252,17.0
-8.1586,12.98,4.6037,17.0
-4.7944,13.634,-2.4108,17.0
-2.5606,11.727,-2.1112,17.0
-0.081722,9.3027,-2.5606,17.0
-0.19068,8.9622,-3.9771,17.0
-2.4925,9.003,-5.0123,17.0
-3.909,8.8941,-4.2495,17.0
-2.6015,8.2812,-1.8796,17.0
-1.4982,7.7364,1.6072,17.0
-1.0351,6.9736,4.5628,17.0
-1.1169,6.3607,0.42223,17.0
-1.5255,6.2109,-1.5255,17.0
-3.1054,6.7829,-2.1793,17.0
-3.8682,8.0496,-1.3757,17.0
-3.3642,8.8532,-0.29965,17.0
-4.0997,8.8941,0.46309,17.0
-4.5628,9.7658,-0.38137,17.0
-4.1406,11.223,-1.5255,17.0
-4.9033,13.103,-1.2667,17.0
-4.3994,14.478,-2.3699,17.0
-1.6889,12.64,-2.7241,17.0
0.23155,9.5342,-2.1112,17.0
0.65378,9.4253,-0.42223,17.0
0.99429,11.305,0.61292,17.0
-0.42223,9.3027,0.27241,17.0
-1.4165,6.17,-0.29965,17.0
-1.5255,4.7944,-0.57205,17.0
-1.5255,4.6309,-0.95342,17.0
-2.6015,4.6309,-1.5663,17.0
-2.0703,5.8295,-1.8387,17.0
-3.0646,8.4991,-0.76274,17.0
-5.7478,10.651,1.185,17.0
-8.4719,12.681,8.8124,17.0
-8.8532,14.056,6.4016,17.0
-7.355,14.056,-2.7241,17.0
-4.9442,12.64,-3.5277,17.0
-2.833,9.3844,-1.9477,17.0
-1.8796,7.7772,-2.3427,17.0
-0.88532,8.3493,-5.3256,17.0
-0.84446,8.9622,-5.203,17.0
-1.8387,8.6898,-4.7944,17.0
-3.5685,7.2733,-3.1463,17.0
-3.7592,6.4697,-0.29965,17.0
-3.2961,5.8295,3.7592,17.0
-2.4925,5.6661,5.5162,17.0
-2.0294,6.7421,1.076,17.0
-2.1384,8.0496,-3.4051,17.0
-3.5685,8.7306,-1.185,17.0
-4.2087,8.6898,-1.7298,17.0
-4.8625,10.188,-2.4517,17.0
-4.4402,12.531,-0.65378,17.0
-4.3721,13.825,0.38137,17.0
-3.5958,14.792,-1.3348,17.0
-2.3427,12.912,-3.2961,17.0
-0.46309,9.6568,-2.9556,17.0
0.42223,8.6898,-1.3757,17.0
0.61292,9.8475,-0.23155,17.0
1.3757,10.569,0.10896,17.0
0.61292,9.9156,1.1169,17.0
-0.53119,7.9679,1.6889,17.0
-1.6072,6.279,0.95342,17.0
-2.1112,5.0531,-0.19068,17.0
-2.4517,4.8625,-0.99429,17.0
-2.8739,5.0123,-1.076,17.0
-2.2201,5.3664,-1.4574,17.0
-2.0703,5.8295,-2.4108,17.0
-2.6015,7.0826,-2.8739,17.0
-4.7535,8.8124,-0.99429,17.0
-7.6955,10.951,1.6889,17.0
-9.4934,13.988,9.6568,17.0
-7.8589,14.097,3.8273,17.0
-5.7069,14.179,-3.1463,17.0
-2.833,12.068,-1.7298,17.0
-1.8796,9.4253,-0.99429,17.0
-2.4108,8.5808,-0.46309,17.0
-0.95342,8.1586,-6.3198,17.0
-1.3757,7.6955,-7.6546,17.0
-4.3721,6.1292,-4.7535,17.0
-4.4811,5.8295,-2.6423,17.0
-3.4051,5.9385,-0.65378,17.0
-2.9148,6.7421,3.0237,17.0
-1.4982,7.5048,5.0123,17.0
-0.19068,8.0496,1.4165,17.0
-0.76274,8.5808,-2.7241,17.0
-3.0237,8.6898,-1.757,17.0
-5.2438,9.507,-2.0294,17.0
-5.6252,11.918,-2.3699,17.0
-5.8567,13.253,-0.27241,17.0
-5.6661,14.86,-1.757,17.0
-3.3642,12.953,-3.3642,17.0
-0.38137,10.42,-3.1735,17.0
0.50395,10.079,-1.757,17.0
2.833,7.355,-3.5958,19.0
2.6832,7.464,-4.1814,19.0
2.5334,9.4253,-3.1735,19.0
-0.29965,10.569,-0.040861,19.0
-1.5255,9.616,-0.38137,19.0
-0.95342,7.5865,-1.3348,19.0
-0.65378,6.7012,-0.88532,19.0
-0.23155,7.3958,-0.040861,19.0
0.10896,8.1995,0.14982,19.0
0.14982,8.7715,0.040861,19.0
-0.14982,9.5342,0.14982,19.0
-0.72188,9.616,0.8036,19.0
-1.2667,9.0439,0.72188,19.0
-1.5663,9.4253,-0.10896,19.0
-1.076,11.182,-0.88532,19.0
0.10896,12.953,0.42223,19.0
-0.65378,14.097,0.69464,19.0
-2.9148,13.334,-2.0294,19.0
-1.6072,11.114,-2.8739,19.0
-0.040861,9.3027,-2.261,19.0
-0.34051,8.4991,-2.5334,19.0
-0.50395,9.3027,-2.9148,19.0
-0.0,10.229,-2.261,19.0
0.46309,10.311,-1.185,19.0
0.38137,9.0439,-0.38137,19.0
-0.040861,7.5048,-0.57205,19.0
-0.50395,6.7012,-0.95342,19.0
-0.76274,7.1643,-1.3076,19.0
-0.95342,8.1177,-1.0351,19.0
-0.99429,8.9213,-0.50395,19.0
-1.2258,9.3027,-0.14982,19.0
-1.3348,8.9622,-0.081722,19.0
-1.1441,9.0439,0.081722,19.0
-1.185,10.651,0.19068,19.0
-1.4165,12.681,-0.081722,19.0
-1.7979,12.98,-0.61292,19.0
-1.7298,13.947,-0.57205,19.0
0.42223,14.41,-1.2667,19.0
2.4517,11.305,-2.9148,19.0
1.9886,7.6955,-3.6775,19.0
1.5663,7.8181,-4.0997,19.0
1.4574,9.5342,-3.2144,19.0
0.23155,10.46,-0.14982,19.0
-0.99429,9.507,0.31327,19.0
-1.2258,7.7772,-1.076,19.0
-1.6481,6.9328,-1.4165,19.0
-1.4165,7.5048,-0.61292,19.0
-0.61292,8.4991,0.53119,19.0
-0.0,9.0848,1.076,19.0
0.34051,9.3844,0.84446,19.0
0.081722,9.4661,1.076,19.0
-0.53119,9.2755,1.2667,19.0
-1.3757,9.7658,0.19068,19.0
-1.076,11.114,-1.1441,19.0
-0.14982,12.34,-0.65378,19.0
-1.1169,13.906,0.88532,19.0
-2.0294,13.566,-1.1441,19.0
-0.99429,10.46,-2.9829,19.0
-1.2667,8.4719,-3.0646,19.0
-1.8796,8.5808,-3.4868,19.0
-1.3076,10.338,-3.5277,19.0
0.23155,10.992,-2.2201,19.0
0.31327,10.079,-0.50395,19.0
0.23155,9.8475,-1.8387,19.0
0.42223,10.692,-1.4982,19.0
0.65378,12.217,-1.4165,19.0
0.46309,12.98,-1.7298,19.0
0.46309,12.64,-2.2201,19.0
0.76274,10.61,-2.261,19.0
0.76274,8.1177,-1.6889,19.0
0.31327,6.5922,-1.2258,19.0
0.42223,6.7012,-1.4982,19.0
1.3348,7.7772,-2.3018,19.0
3.0646,9.0848,-2.261,19.0
4.3313,10.529,-0.88532,19.0
3.5958,10.842,0.38137,19.0
2.0294,9.6568,-0.61292,19.0
1.4982,8.8941,-1.6481,19.0
1.4574,8.6217,-0.88532,19.0
2.2201,8.9213,-0.57205,19.0
2.6832,9.3844,-0.53119,19.0
2.0294,9.5342,-0.34051,19.0
1.4574,9.4661,-0.76274,19.0
1.4574,9.2755,-0.95342,19.0
1.6889,9.4661,-0.65378,19.0
1.757,9.4661,-0.57205,19.0
1.7298,9.3844,-0.76274,19.0
1.6889,9.3844,-0.84446,19.0
1.6889,9.616,-0.69464,19.0
1.3757,9.9565,-0.46309,19.0
1.0351,10.229,-0.23155,19.0
0.72188,10.338,-0.27241,19.0
0.34051,10.42,-0.19068,19.0
0.19068,10.311,-0.10896,19.0
0.10896,9.9973,-0.081722,19.0
0.14982,9.8475,-0.0,19.0
0.31327,10.311,-0.88532,19.0
0.65378,11.564,-2.3018,19.0
0.76274,11.959,-2.7513,19.0
0.34051,10.379,-2.833,19.0
-0.27241,8.2812,-2.6015,19.0
-1.0351,7.9679,-2.5334,19.0
-1.1169,9.2755,-3.1054,19.0
0.42223,10.501,-3.2961,19.0
2.3018,10.951,-1.9886,19.0
2.7649,10.46,-0.57205,19.0
0.69464,9.1529,-0.040861,19.0
-0.95342,8.3493,-0.42223,19.0
-1.4574,8.1586,-0.84446,19.0
-0.72188,8.6898,-1.1441,19.0
0.31327,9.003,-0.99429,19.0
0.57205,9.003,-0.46309,19.0
0.040861,8.9213,-0.10896,19.0
-0.29965,9.2755,-0.081722,19.0
-0.19068,10.46,-0.19068,19.0
0.19068,11.754,-0.29965,19.0
0.081722,12.149,-0.57205,19.0
0.19068,12.79,-1.076,19.0
1.8387,8.8532,-1.1441,8.0
1.8796,8.6217,-2.2201,8.0
1.076,9.0439,-1.6072,8.0
0.65378,9.2755,-1.185,8.0
0.57205,9.3027,-1.4574,8.0
0.88532,9.112,-1.4165,8.0
1.2667,9.2346,-1.2258,8.0
1.076,9.2346,-1.0351,8.0
0.72188,9.2346,-1.3757,8.0
0.46309,9.2346,-1.1441,8.0
0.38137,9.5751,-0.65378,8.0
0.31327,10.188,-0.53119,8.0
0.19068,10.501,-0.65378,8.0
0.10896,10.147,-0.72188,8.0
0.23155,9.5751,-0.69464,8.0
0.38137,9.2346,-0.76274,8.0
0.61292,9.507,-0.72188,8.0
0.76274,9.9565,-0.65378,8.0
0.88532,10.188,-0.50395,8.0
0.95342,10.079,-0.46309,8.0
1.1441,9.3027,-0.61292,8.0
0.95342,8.2403,-0.46309,8.0
0.50395,8.431,0.23155,8.0
-0.14982,9.8475,0.65378,8.0
-0.61292,10.842,0.53119,8.0
-0.23155,10.501,-0.46309,8.0
0.23155,9.3436,-0.91256,8.0
-0.0,8.8941,0.040861,8.0
-0.38137,8.8124,0.23155,8.0
-0.57205,8.6217,-0.27241,8.0
-0.76274,8.7715,-0.46309,8.0
-1.3348,9.7658,-0.34051,8.0
-1.6481,10.569,0.23155,8.0
-0.91256,10.651,0.14982,8.0
0.081722,10.338,-0.42223,8.0
0.19068,9.7658,-0.42223,8.0
-0.081722,9.3844,-0.0,8.0
-0.53119,9.112,0.19068,8.0
-1.076,9.2755,0.14982,8.0
-1.076,9.616,0.10896,8.0
-0.53119,9.616,-0.27241,8.0
-0.38137,9.7658,-0.42223,8.0
-0.76274,9.8475,0.040861,8.0
-1.1169,9.8884,0.10896,8.0
-0.91256,9.8475,-0.040861,8.0
-0.27241,10.951,-0.76274,8.0
0.081722,11.645,-1.4574,8.0
0.99429,9.3436,-1.6481,8.0
0.76274,9.6568,-0.76274,8.0
-2.1793,9.3844,0.61292,8.0
-0.38137,7.4367,0.10896,8.0
0.88532,6.6604,-0.69464,8.0
0.14982,7.246,-0.50395,8.0
-0.23155,8.1177,-0.23155,8.0
-0.27241,9.0848,0.46309,8.0
-0.081722,10.42,1.185,8.0
-0.0,11.918,1.076,8.0
0.040861,13.021,0.50395,8.0
-0.34051,14.138,-0.081722,8.0
-0.040861,12.953,-2.0703,8.0
0.65378,9.8884,-3.4051,8.0
0.34051,8.2403,-3.6775,8.0
-0.14982,9.1937,-3.909,8.0
0.50395,10.311,-3.2961,8.0
1.185,10.501,-1.5663,8.0
0.57205,9.5751,0.19068,8.0
0.081722,8.3493,0.84446,8.0
0.040861,7.3958,0.14982,8.0
-0.65378,6.279,1.4982,14.0
-2.0703,11.073,2.3427,14.0
-2.1112,12.149,2.9148,14.0
-2.5334,12.49,3.6775,14.0
-3.4051,12.299,2.3427,14.0
-2.6832,12.599,-0.0,14.0
-1.757,13.184,-1.7298,14.0
-2.5606,11.959,-2.1384,14.0
-3.909,10.338,-2.6015,14.0
-3.7592,9.9565,-1.185,14.0
-2.5334,9.3844,0.72188,14.0
-1.3348,7.927,0.38137,14.0
-0.88532,6.0202,-0.29965,14.0
-1.0351,4.8625,-0.46309,14.0
-1.4574,4.6309,-0.38137,14.0
-1.9205,5.094,0.10896,14.0
-2.3427,6.3607,0.61292,14.0
-2.7513,8.431,0.88532,14.0
-3.2553,10.883,1.185,14.0
-3.5685,12.98,1.3076,14.0
-3.8273,13.866,1.5391,14.0
-3.337,13.566,2.1112,14.0
-2.5334,13.293,0.61292,14.0
-1.3348,11.986,-1.2258,14.0
0.53119,10.147,-1.7979,14.0
1.757,10.229,-2.0294,14.0
0.38137,10.842,-0.081722,14.0
-0.91256,10.951,0.99429,14.0
-1.076,9.4253,0.72188,14.0
-0.65378,7.0826,-0.23155,14.0
-0.50395,5.4073,-0.38137,14.0
-0.61292,4.6037,0.53119,14.0
-0.53119,4.7535,1.1441,14.0
-0.61292,5.4754,1.4574,14.0
-0.76274,6.6331,1.6889,14.0
-1.1441,8.7306,2.0703,14.0
-1.9477,10.883,2.3699,14.0
-2.4108,12.149,2.3427,14.0
-2.8739,12.49,3.4868,14.0
-3.9771,12.34,3.4051,14.0
-3.9499,12.258,1.2667,14.0
-2.261,12.912,-1.4165,14.0
-2.1793,12.108,-1.7979,14.0
-3.4051,10.188,-2.3427,14.0
-3.8682,9.8884,-2.3018,14.0
-3.0237,10.079,0.040861,14.0
-2.261,9.4253,0.65378,14.0
-1.5255,7.5457,-0.34051,14.0
-1.3757,5.8567,-0.8036,14.0
-1.6072,5.0531,-0.84446,14.0
-1.757,4.9442,-0.42223,14.0
-2.1384,5.7069,0.27241,14.0
-2.6015,7.355,0.65378,14.0
-3.2553,9.8066,0.76274,14.0
-3.6366,11.836,0.72188,14.0
-3.6366,12.367,1.3757,14.0
-3.2144,12.531,2.1793,14.0
-2.3018,12.871,1.9205,14.0
-1.9477,12.599,-0.14982,14.0
-1.4574,11.223,-1.185,14.0
0.50395,10.079,-1.4982,14.0
1.4574,10.569,-1.4165,14.0
-0.46309,5.0123,7.7772,17.0
-0.69464,5.1349,8.2403,17.0
-0.69464,4.985,7.7364,17.0
-0.53119,4.9033,8.0088,17.0
-0.76274,4.8216,7.6274,17.0
-0.53119,4.4811,7.355,17.0
-0.23155,4.4402,8.6625,17.0
-0.19068,4.522,8.6625,17.0
0.61292,5.6252,7.8181,17.0
